sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
44,37,751.8045112781955,MoMoTmaMoMoMoMoPhePheMoPhePheMoOctMoPheTmaMoPhePhePheMoPheMoMoMoMoMoPheOctTmaMoPheMoTmaMoMoTmaMoMoPheMoTmaTmaTmaMoPheMoMoPhePheMoMoPheMoTmaMoPheTmaMoPheMoMoMoTmaPheTmaPheMoTma,[0.24567478 0.45171674 0.26909462 0.03351386]
45,37,751.8045112781955,MoMoMoPhePheMoMoTmaTmaPheMoMoMoPhePhePhePheMoMoPheTmaMoOctPheMoPheMoTmaMoMoMoTmaMoMoTmaPheMoMoMoMoMoMoTmaTmaPheMoTmaMoPheTmaPhePheMoMoMoPheMoPheMoMoPhePheMoTmaMoMoMoPheMoMo,[0.21122327 0.49832605 0.27342415 0.01702654]
46,37,751.8045112781955,MoPheMoPheMoOctMoPheMoPheOctMoOctTmaMoPheMoMoTmaMoOctTmaPheMoMoMoTmaPheMoMoMoTmaMoPhePheMoPheOctPheTmaMoMoMoMoMoPheMoMoPheMoMoPhePhePheMoMoTmaTmaTmaMoMoMoMoMoMoMoPheTmaMoPhe,[0.19041259 0.48114758 0.2440203  0.08441953]
47,37,751.8045112781955,MoMoMoMoMoMoMoMoPheMoTmaMoTmaTmaMoMoMoMoMoOctPheMoMoMoPheTmaMoMoMoPhePheTmaMoMoMoMoMoMoMoMoPheTmaPheMoTmaMoMoMoMoMoMoPheMoMoPheOctMoMoMoMoPhePhePhePheMoMoPheMoMoMo,[0.1376897  0.63136745 0.19606011 0.03488275]
48,37,751.8045112781955,PheMoMoPheMoPheMoMoMoMoPheTmaMoPheMoMoMoMoMoMoPheMoMoPheMoTmaMoPheMoPheMoPheOctTmaMoMoMoOctTmaTmaTmaTmaMoTmaTmaMoMoMoMoMoMoMoMoMoMoMoMoMoMoMoMoMoMoTmaMoMoMoMoMoPhe,[0.19341214 0.62081545 0.15147265 0.03429975]
49,37,751.8045112781955,MoTmaMoMoMoMoMoMoMoMoMoMoPhePheMoMoTmaMoMoMoMoPheMoMoPheTmaMoMoTmaMoMoTmaTmaMoTmaPhePheMoTmaMoMoPhePheMoPhePheMoPheMoMoMoMoMoMoMoMoMoMoMoMoTmaTmaMoMoMoPheMoMoMoMo,[0.19483849 0.63870001 0.1664615 ]
50,37,751.8045112781955,MoMoMoPheMoPheMoMoMoMoPheTmaMoTmaTmaPheMoPheMoMoMoMoPheMoMoMoPheMoMoPheMoMoMoMoMoMoTmaMoMoPheMoPheMoPheMoPhePheOctMoPheMoMoMoPhePheMoMoMoMoMoMoPhePhePheMoTmaTmaMoMoOct,[0.11842022 0.57959417 0.26698449 0.03500112]
51,37,751.8045112781955,MoMoMoMoMoMoPhePheMoPheTmaTmaPhePheTmaMoPheMoPheMoMoPhePheTmaMoMoMoPheTmaMoMoTmaMoMoTmaPheMoMoMoMoMoTmaMoMoMoPhePheMoMoTmaTmaMoMoPheMoPheMoPhePheMoPheMoPheMoMoPheMoPheMoMo,[0.19385181 0.51631577 0.28983242]
52,37,751.8045112781955,MoMoTmaMoMoMoTmaPheMoMoPheMoMoPheMoOctMoMoMoMoPhePheTmaMoMoTmaPheMoMoMoPheOctOctPhePheMoMoTmaMoTmaMoMoPhePheMoPhePheMoMoMoMoMoPheMoPheMoMoMoMoPheMoMoPheMoPheTmaMoPheMoTma,[0.155325   0.53038628 0.26264115 0.05164757]
53,37,751.8045112781955,MoMoMoPheMoMoOctOctOctMoTmaMoMoPheTmaMoPheMoTmaMoMoPheMoTmaPhePheTmaMoMoMoMoPheMoMoOctMoMoMoTmaMoMoOctTmaPheTmaOctMoTmaMoMoMoMoMoMoMoOctPheMoTmaMoMoMoPhePheTmaTmaMoPheMoMo,[0.22478211 0.49891439 0.16003668 0.11626683]
54,37,751.8045112781955,TmaMoMoMoMoPheTmaMoMoPheMoMoMoMoMoMoPheMoMoPheMoMoMoMoPhePheMoMoMoMoTmaTmaMoMoPheMoPheMoMoMoMoPheMoMoTmaPheMoMoTmaTmaMoPheMoMoMoMoTmaPhePhePheMoTmaMoMoMoMoMoMoMoMo,[0.17624406 0.62856583 0.19519011]
55,37,751.8045112781955,MoPheTmaMoMoMoMoMoPheMoMoTmaMoOctTmaPheMoMoMoMoMoMoTmaTmaMoMoMoPheMoPheMoMoMoMoMoMoMoTmaMoMoPheMoPheMoMoMoMoPheMoMoPhePheMoMoMoMoMoMoPheTmaPheMoMoPheOctMoMoPheMoMo,[0.1376897  0.63136745 0.19606011 0.03488275]
56,37,751.8045112781955,MoTmaTmaMoPhePheMoMoTmaMoMoMoPhePheMoTmaMoMoTmaMoMoMoTmaMoMoMoMoTmaPheMoMoPheMoMoMoMoPhePheMoPheTmaPheMoMoPhePheMoMoPheTmaPheMoMoMoMoMoPheMoMoMoMoMoMoOctMoPhePheOctTmaTma,[0.21075106 0.52338105 0.23189095 0.03397695]
57,37,751.8045112781955,MoMoMoMoMoPheTmaMoPheTmaMoMoPheMoMoTmaMoOctMoMoMoPheMoMoPhePheMoMoPheMoMoMoMoMoMoMoMoPhePheMoMoTmaMoMoMoMoPheMoTmaTmaMoPhePheTmaMoMoTmaPheMoMoTmaTmaTmaTmaTmaMoPhePhePheMo,[0.24716888 0.51938735 0.21658493 0.01685884]
58,37,751.8045112781955,PhePheMoMoPheMoTmaMoMoMoMoMoMoMoMoMoMoMoPheMoMoTmaMoPheMoPheMoMoMoMoTmaPheMoPheMoMoPheTmaTmaPheTmaPhePheMoMoMoTmaMoMoMoMoMoPhePheMoMoPheTmaMoPheTmaOctTmaMoMoPhePheMoMoMo,[0.19341431 0.5415685  0.24786712 0.01715007]
59,37,751.8045112781955,PheMoMoPheMoMoMoMoMoMoMoPheMoMoPhePheMoPhePheMoPheOctMoOctMoMoPheTmaMoMoPhePheOctMoTmaMoMoMoPheMoMoMoMoMoMoPhePhePheMoMoMoOctMoMoPhePheMoPheMoMoTmaPheMoPheMoPheMoOctMoMo,[0.05954132 0.55572763 0.29673878 0.08799227]
60,37,751.8045112781955,MoMoMoMoTmaPhePhePheMoPheTmaTmaMoMoMoMoPhePheTmaMoMoMoMoMoTmaMoTmaMoTmaMoTmaPheMoOctMoMoPheMoMoPheMoPheTmaMoMoPheTmaMoPhePheMoMoMoMoMoPheMoPheMoMoMoMoMoTmaTmaMoMoOctMoPhe,[0.22864844 0.5205086  0.21705249 0.03379047]
61,37,751.8045112781955,MoTmaMoMoOctTmaMoMoMoMoPheMoOctTmaMoPheMoPhePheMoMoMoMoPheMoMoMoTmaMoMoMoTmaMoMoMoMoMoPheMoTmaTmaMoPheMoPheMoPheMoMoMoMoTmaPheMoMoPheTmaMoMoPheTmaMoMoOctMoPhePheTmaMoMo,[0.21028095 0.54832427 0.19054304 0.05085174]
62,37,751.8045112781955,PheMoMoMoMoMoTmaMoMoMoMoTmaMoPhePheMoMoMoOctMoMoMoMoMoPheMoMoPheMoMoMoTmaMoMoPheMoPheTmaOctMoTmaPhePheMoMoMoMoMoMoOctMoMoMoTmaMoPheTmaMoPheMoMoOctMoMoMoMoPhePheTmaMo,[0.15523576 0.59634177 0.1795986  0.06882387]
63,37,751.8045112781955,MoPhePheMoMoMoMoOctMoMoMoMoPhePhePheMoMoMoMoMoPheMoMoMoMoOctMoMoMoPheTmaTmaPheMoMoMoPheMoMoTmaMoOctMoMoMoMoMoMoMoMoMoMoTmaMoMoMoMoMoPheMoMoMoOctMoTmaTmaPheMoMoMo,[0.11801188 0.65819031 0.15403697 0.06976085]
64,37,751.8045112781955,MoMoMoMoPheMoTmaMoPheMoPhePheMoPhePheMoPheMoOctMoMoTmaMoMoMoMoMoMoPheMoPhePheMoMoMoPheOctMoMoMoMoOctTmaMoMoTmaMoPheTmaPheMoOctMoMoTmaMoMoTmaPheMoTmaPheMoMoMoMoMoPheMoTma,[0.17328133 0.53910587 0.21932446 0.06828834]
65,37,751.8045112781955,PheMoTmaMoPheMoMoMoTmaMoPheMoMoMoMoMoMoMoTmaTmaMoPheTmaTmaMoMoTmaTmaPheMoMoMoMoTmaTmaMoPhePheMoMoMoMoMoMoOctMoMoPheMoPheMoMoMoMoTmaMoMoMoMoPhePheMoMoMoMoTmaMoMoMoPhe,[0.23005054 0.589163   0.16378762 0.01699884]
66,37,751.8045112781955,TmaMoPheTmaMoMoMoPheMoPheMoOctMoMoPheMoTmaPheMoPhePheMoMoMoMoMoMoMoMoTmaPheMoOctMoMoPheMoPheMoMoMoMoTmaMoTmaTmaMoPheTmaMoMoMoPhePheMoPheMoMoPheTmaMoMoMoPheMoMoTmaTmaMoPhe,[0.21075106 0.52338105 0.23189095 0.03397695]
67,37,751.8045112781955,MoPheMoOctMoMoMoPheTmaOctMoMoPheMoTmaMoTmaPhePheMoTmaMoMoPheMoTmaMoMoMoMoMoMoPheMoMoMoMoMoMoMoPheMoMoTmaPheMoMoTmaOctTmaMoMoMoMoMoPhePheMoPheMoTmaMoMoTmaTmaPheMoPhePheMo,[0.21016434 0.53497209 0.20404004 0.05082354]
68,37,751.8045112781955,MoMoMoPhePheMoMoPheMoMoPheMoMoOctMoMoPheTmaMoMoMoPheMoMoTmaOctMoMoMoTmaMoTmaMoMoOctMoPheMoPheOctMoMoPhePheMoMoMoPheMoPheMoMoMoMoMoPheMoTmaMoMoMoPheMoPheTmaMoMoPhePheMo,[0.11760902 0.57562381 0.23724447 0.0695227 ]
69,37,751.8045112781955,OctMoPhePheTmaMoMoPheMoTmaMoMoMoOctMoMoMoMoMoMoMoMoTmaMoMoMoMoPheMoPhePheTmaTmaTmaMoMoTmaMoTmaOctMoPheMoPhePheMoPheMoOctMoMoMoTmaMoPheMoPheMoPheMoTmaMoMoPheMoMoMoPheMoPhe,[0.19136661 0.52276569 0.2179937  0.067874  ]
70,37,751.8045112781955,MoMoMoMoMoMoMoMoPheMoMoPheMoMoPheMoMoMoMoPheMoMoMoMoMoOctMoMoMoTmaMoMoPheMoPheMoOctOctMoMoMoMoPhePheMoMoPhePhePheTmaMoMoMoTmaPheTmaTmaMoMoPheMoMoMoPhePheMoMoPheMoTma,[0.11814813 0.60515837 0.22431246 0.05238104]
71,37,751.8045112781955,PheMoMoOctTmaPheMoMoMoTmaMoPheMoMoMoMoMoMoMoMoMoPheMoMoMoTmaMoMoMoPhePhePheMoMoPheMoMoMoPheMoMoMoMoMoMoPheMoPheMoMoMoMoPheTmaMoPheTmaPheTmaMoPheMoTmaMoMoMoPhePheMoPhe,[0.13792752 0.59208831 0.25251268 0.0174715 ]
72,37,751.8045112781955,MoPheMoTmaMoPheMoMoMoPheMoMoTmaMoMoPheMoPheMoMoMoMoMoTmaMoOctTmaTmaPhePheMoMoPheMoMoMoMoMoMoOctMoTmaMoOctMoPheTmaMoPheMoPheMoMoPheMoOctMoPheMoOctMoTmaMoMoPheTmaTmaPheMoMo,[0.19072883 0.52102345 0.20368798 0.08455974]
73,37,751.8045112781955,MoMoMoMoMoMoTmaPheMoMoMoMoMoMoTmaTmaMoTmaPheMoMoMoPheMoMoMoMoMoMoMoPheMoMoTmaMoOctMoMoMoTmaMoMoMoMoMoPheMoMoPheMoMoMoMoMoMoMoPhePheOctMoPheMoMoMoTmaMoTmaOctMoMo,[0.15620531 0.66674034 0.12511406 0.05194029]
74,37,751.8045112781955,MoTmaMoPheMoTmaMoMoPheMoPheMoTmaPheMoPheMoOctPheMoMoMoMoMoMoMoMoMoTmaMoPhePheTmaTmaMoPheTmaPheMoMoMoPheMoOctMoMoMoMoTmaMoPheTmaMoMoTmaOctMoPheMoMoMoMoTmaOctMoMoTmaTmaMoPhe,[0.24459605 0.5011314  0.18753914 0.06673342]
75,37,751.8045112781955,MoMoMoMoMoTmaPhePheMoMoOctMoMoOctMoTmaMoPheMoPhePheMoMoPheMoPheMoMoMoTmaPheTmaPheMoMoMoMoTmaMoTmaPheTmaMoPheMoOctPheMoPhePheMoMoTmaMoMoMoMoPheMoMoMoOctTmaMoMoMoMoOctPheMo,[0.17260418 0.5239016  0.21846737 0.08502685]
76,37,751.8045112781955,MoPhePheTmaMoPhePheMoMoMoPheMoMoMoMoMoMoTmaPhePhePhePheMoMoPheMoPheMoMoMoMoTmaPhePhePheMoMoTmaMoMoPheMoTmaPheMoPheMoMoMoMoMoPheTmaTmaMoMoTmaMoMoTmaTmaMoMoMoMoMoMoMoMoMo,[0.19417959 0.55697256 0.24884785]
77,37,751.8045112781955,PhePhePheMoMoMoTmaMoMoPheMoPheMoPheMoTmaPheMoMoMoPheMoMoMoPhePheTmaMoMoMoMoPheMoMoPhePheTmaMoPheMoMoMoMoMoMoPheMoMoMoMoMoMoPhePhePheMoMoTmaMoPhePhePhePheMoMoPhePheMoTmaMo,[0.1190367  0.54196412 0.33899919]
78,37,751.8045112781955,PheMoPheMoPheMoMoPheMoTmaPhePheTmaMoTmaMoPheMoTmaPheMoOctPhePheOctPheMoPheOctMoOctMoMoOctOctMoMoPheMoMoMoPheMoMoMoMoPheOctMoMoPhePhePhePheOctMoMoMoMoMoMoOctMoPhePhePheMoPheMoMo,[0.07755643 0.45021264 0.31749982 0.15473111]
79,37,751.8045112781955,TmaPheMoMoMoMoMoMoPheMoMoMoTmaPheMoPheMoMoPhePhePhePheMoMoPheMoMoMoMoPhePhePhePhePhePheMoMoMoMoTmaPhePheMoMoMoMoMoMoTmaMoMoMoMoMoPheMoMoMoMoMoPheMoMoMoMoPheOctTmaMoMo,[0.09965078 0.5988862  0.28379092 0.01767209]
80,37,751.8045112781955,MoPhePheMoOctMoPheMoPheTmaTmaMoTmaMoPheMoPheMoPheMoMoMoPhePheMoMoOctMoOctMoMoTmaPhePheMoMoMoTmaPheMoTmaPheMoTmaPheOctMoPheMoMoPheMoPhePhePheTmaMoMoMoMoMoMoOctMoMoPheMoMoMoPhe,[0.15393351 0.47307132 0.28768703 0.08530814]
81,37,751.8045112781955,PheMoMoPheTmaPheMoMoPheTmaTmaMoPheMoPheMoMoPheTmaMoPhePheMoMoMoMoMoMoMoTmaPhePhePhePhePheMoMoMoMoMoTmaMoPheMoMoPheMoMoTmaTmaMoMoMoMoMoMoPheMoMoPheMoMoPheTmaMoMoMoMoMoMo,[0.17574459 0.56010527 0.26415014]
82,37,751.8045112781955,MoMoMoMoMoTmaPheMoPheMoMoTmaMoMoMoMoMoTmaOctTmaOctMoMoMoTmaMoMoMoMoPheOctTmaMoMoMoMoMoMoMoMoPheMoMoMoTmaPheMoMoMoPheMoMoMoMoPhePheMoMoMoMoPhePhePhePheMoMoPhePhePhePhe,[0.13698424 0.58803905 0.22292067 0.05205604]
83,37,751.8045112781955,TmaMoMoMoPheMoMoMoPheOctMoMoMoTmaOctPheMoMoMoPheMoMoTmaPheTmaOctTmaTmaMoMoMoMoPheMoPheOctMoMoMoMoMoTmaMoTmaMoMoTmaTmaPheMoMoMoTmaMoMoMoPheMoPheMoMoMoPheMoTmaPheTmaTmaPhePhe,[0.26184905 0.48538628 0.186427   0.06633767]
84,37,751.8045112781955,TmaMoMoOctPhePheMoMoPheMoMoMoMoMoMoTmaMoOctMoPheMoTmaMoMoOctMoMoMoMoMoPheMoOctMoMoOctMoPheMoMoMoTmaMoPheMoTmaMoPheMoMoMoMoPhePheMoMoPheMoMoMoMoMoPheMoTmaMoMoMoTmaMo,[0.13620746 0.61128201 0.16624244 0.08626808]
85,37,751.8045112781955,MoMoOctMoMoMoMoMoTmaMoTmaPhePheMoMoMoMoPhePheMoMoTmaMoMoMoMoTmaMoMoMoMoMoMoMoMoPheMoMoMoPheTmaPheMoTmaPheMoMoMoMoPhePheMoMoPheMoMoMoPheTmaMoPheTmaMoPheMoPheTmaMoMoPhe,[0.17534506 0.585443   0.22193653 0.01727541]
86,37,751.8045112781955,PheTmaMoTmaMoMoTmaMoPheMoMoPheMoMoMoPheMoTmaMoMoMoPheMoMoMoMoMoMoMoTmaMoOctMoMoMoPheOctMoMoMoTmaMoMoOctMoMoOctMoPheMoTmaMoMoMoTmaPheMoMoMoMoMoPhePheMoTmaTmaMoPheTmaMo,[0.20981294 0.57315646 0.14937918 0.06765141]
87,37,751.8045112781955,MoPheMoTmaMoMoMoMoMoMoMoMoMoMoMoMoMoPheMoPheTmaPheMoMoTmaMoPhePheMoMoMoPhePheMoMoPhePhePheMoMoMoPheTmaMoMoMoMoMoTmaOctTmaMoPheMoTmaMoMoMoMoMoMoPheMoMoPheMoMoMoMoMo,[0.13816458 0.63354499 0.2107889  0.01750153]
88,37,751.8045112781955,MoMoMoMoTmaMoMoMoMoMoMoMoPheMoMoMoPhePheTmaMoMoMoMoMoOctMoMoPhePheMoMoMoPheTmaMoMoTmaTmaPheMoMoTmaMoMoMoTmaPheMoOctPheMoPheMoMoPhePheMoPhePheMoMoMoPheTmaMoMoPheMoMoTma,[0.17465171 0.56987514 0.22105896 0.03441419]
89,37,751.8045112781955,TmaMoMoMoOctMoTmaMoMoTmaMoPheMoMoPheMoTmaMoMoPheMoPhePhePhePheMoOctPhePheMoPheMoMoMoPhePheTmaTmaMoMoPheTmaPheMoPhePhePheTmaPheTmaPheMoMoMoMoMoOctMoPheMoMoPhePheTmaMoMoTmaMoMoOct,[0.2085429  0.42726527 0.29694992 0.0672419 ]
90,37,751.8045112781955,OctMoPheMoMoTmaPheTmaMoMoMoMoTmaMoMoMoMoMoMoMoMoPheMoMoMoMoMoTmaPheMoMoMoMoMoTmaMoMoMoMoTmaMoMoMoPhePhePheMoMoMoMoMoMoMoMoMoMoTmaPheTmaMoPheTmaMoMoMoOctMoOctMoPhe,[0.17455142 0.63577441 0.13808251 0.05159165]
91,37,751.8045112781955,MoPheMoMoTmaMoMoMoPhePheMoPheMoMoMoMoPhePheMoMoMoMoPhePheMoPheMoTmaMoMoMoMoMoMoMoMoPheMoMoMoPheTmaMoMoMoTmaTmaMoMoMoPheTmaPheMoOctPheMoMoPheMoMoMoPheTmaMoMoMoMoTmaMo,[0.15683106 0.60247014 0.22331602 0.01738279]
92,37,751.8045112781955,TmaMoMoMoMoTmaPheMoMoMoOctMoPhePheMoMoMoTmaMoMoMoMoMoMoMoPheMoTmaPhePheMoPhePheMoOctMoMoMoPheOctTmaMoMoTmaMoMoMoMoMoPhePheTmaMoMoMoMoMoMoMoMoMoPhePheOctPhePheMoTmaMoTma,[0.17337823 0.5525636  0.20573165 0.06832652]
93,37,751.8045112781955,MoTmaMoMoTmaMoPheMoMoMoMoMoMoMoTmaMoPhePheMoPheMoMoTmaMoMoMoMoMoPheTmaTmaMoPhePhePheMoMoOctMoTmaMoMoMoMoMoMoMoPheTmaMoMoMoPheMoMoPhePheTmaTmaMoMoMoMoMoMoPheMoMoMoMo,[0.19395876 0.60932383 0.17951906 0.01719835]
94,37,751.8045112781955,MoMoMoMoTmaPheMoPheTmaMoOctMoMoPheMoPhePheTmaPheMoMoOctTmaPheMoPhePheTmaMoMoMoMoOctPheTmaMoMoMoMoTmaOctTmaMoMoMoOctMoMoOctPheMoMoMoTmaMoTmaOctMoTmaMoMoMoPhePheMoTmaMoMoMoPhe,[0.22453794 0.47281488 0.18650665 0.11614053]
95,37,751.8045112781955,MoMoTmaPheMoMoMoPhePhePheMoMoMoTmaPhePheMoMoPheMoPheMoMoPheMoPheMoPheTmaMoMoMoMoMoMoMoMoTmaMoMoMoTmaMoMoPhePheTmaPheMoTmaMoMoMoMoMoPheMoPheMoTmaPheMoTmaMoPheTmaMoMoPhePhe,[0.19396095 0.52985278 0.27618628]
96,37,751.8045112781955,PheMoMoMoTmaMoTmaMoPhePheMoMoMoMoMoMoMoPhePheTmaMoPheMoMoMoPhePhePhePhePheOctPheMoMoMoPheMoMoMoMoMoMoPheMoPheMoPheTmaOctMoMoMoOctTmaPheMoMoPheTmaMoMoTmaMoMoTmaPheMoMoMoOct,[0.15471292 0.51508883 0.26160618 0.06859206]
97,37,751.8045112781955,MoPheMoPheMoMoMoMoMoMoMoMoMoTmaMoPheMoPhePhePheMoPheTmaMoMoMoPhePheMoPhePheTmaMoPheMoMoMoMoTmaMoMoOctMoMoMoMoMoMoMoMoPheTmaPheMoMoMoMoMoMoMoMoTmaPheMoMoMoMoMoPheOct,[0.1186241  0.62109842 0.22521611 0.03506138]
98,37,751.8045112781955,TmaMoMoOctMoMoMoPhePhePheMoMoTmaTmaPheMoMoMoMoMoPheMoMoMoMoOctMoMoPheMoPhePheMoMoMoMoMoMoMoTmaPhePhePheMoMoMoMoMoMoMoMoPheMoMoMoPheTmaMoTmaOctPheMoMoMoTmaMoMoOctMoMo,[0.13659475 0.59969358 0.19450098 0.0692107 ]
99,37,751.8045112781955,MoMoMoMoPheMoPheMoMoPheMoMoTmaMoMoPhePheMoMoMoMoPheTmaPheMoMoMoMoMoPheMoTmaPheMoOctMoMoMoPheMoMoMoMoMoMoMoPheMoTmaMoTmaMoMoPheTmaMoTmaTmaMoMoMoTmaTmaPheMoMoTmaPheMoPhe,[0.21181355 0.56547113 0.20564119 0.01707412]
100,37,751.8045112781955,MoMoMoTmaPhePhePhePhePhePheMoMoMoMoPheMoMoMoPheMoMoMoPheMoPheMoMoMoMoPheTmaTmaMoPheOctMoMoPheMoMoMoPheMoMoPhePheMoPhePheTmaMoMoPheMoMoPheMoMoMoTmaPheMoMoTmaMoOctMoTmaMoMo,[0.1371416  0.53519504 0.29291948 0.03474389]
1,38,2.5,PhePheTmaOlamAegOlamTmaPheTmaOlamTmaTmaTmaTmaOlamOlamOlamTmaPheOlamTmaPheTmaAegPhePheTmaOlamAegTmaPheTmaPheTmaTmaPheTmaTmaPheTmaPheAegPheTmaOlamAegTmaTmaTmaTmaPheAegOlamTmaTmaTmaTmaPheTmaTmaPhePheAegOlamTmaTmaTmaTmaAegTma,[0.48119719 0.10552168 0.17129745 0.24198369]
2,38,2.5,TmaPheOlamTmaTmaPheTmaPhePheTmaTmaOlamTmaOlamOlamPhePhePhePheAegTmaAegTmaTmaTmaTmaTmaPheTmaTmaTmaPheOlamAegPheTmaOlamTmaPheOlamTmaAegPheTmaTmaPheOlamOlamOlamOlamTmaPheOlamPheAegTmaTmaAegAegTmaPheTmaTmaTmaTmaAegPheTmaPheTma,[0.43887353 0.10555412 0.19150896 0.26406338]
3,38,2.5,TmaTmaTmaTmaTmaPheOlamTmaOlamOlamPheOlamPheTmaOlamTmaPhePheTmaTmaTmaTmaTmaTmaPheAegAegOlamTmaPheOlamTmaTmaTmaOlamPhePheTmaOlamOlamPhePheTmaTmaPhePheAegOlamTmaPhePheOlamTmaTmaPhePhePheTmaOlamPheTmaOlamPheTmaTmaOlamTmaOlamAegPhe,[0.399731   0.05138512 0.20608526 0.34279862]
4,38,2.5,TmaPheTmaOlamTmaTmaTmaTmaOlamPheTmaPheTmaTmaPheOlamTmaTmaTmaOlamTmaTmaTmaTmaPheOlamTmaTmaPheAegTmaPheTmaAegTmaTmaPheTmaTmaTmaTmaPhePheTmaPheAegTmaPheOlamOlamPhePheOlamPheOlamTmaTmaTmaTmaOlamTmaPheOlamTmaTmaTmaTmaOlamPheTma,[0.53108566 0.03907597 0.16915612 0.26068225]
5,38,2.5,TmaTmaOlamTmaTmaAegTmaPheAegAegPheTmaOlamTmaPheAegPheAegPhePheTmaOlamPhePheOlamPheTmaTmaTmaPheTmaTmaOlamTmaTmaOlamOlamAegPhePheOlamTmaPheOlamPheAegTmaPheTmaAegTmaTmaOlamTmaTmaOlamPheTmaOlamTmaAegTmaTmaTmaAegOlamTmaTmaPheTma,[0.41882027 0.13011098 0.16897138 0.28209736]
6,38,2.5,OlamPhePheTmaPheTmaPheOlamOlamPhePheTmaTmaTmaTmaPheTmaPhePheOlamTmaPheAegTmaOlamAegOlamTmaPheTmaOlamTmaPhePheTmaOlamAegPheTmaTmaPhePheTmaTmaPhePheTmaOlamTmaTmaOlamTmaAegOlamPheTmaTmaTmaAegPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPhe,[0.47339646 0.06684803 0.21448067 0.24527484]
7,38,2.5,TmaPhePheAegTmaAegTmaTmaOlamTmaTmaOlamTmaTmaTmaTmaTmaTmaAegPheTmaTmaTmaPhePhePheTmaAegPheOlamTmaPheTmaTmaTmaOlamOlamOlamTmaAegTmaTmaPheTmaOlamTmaOlamTmaAegTmaTmaTmaTmaOlamTmaPheAegTmaAegTmaTmaOlamTmaPheOlamTmaTmaTmaAegTma,[0.53929001 0.1159866  0.10829496 0.23642843]
8,38,2.5,PheTmaOlamTmaTmaPhePhePhePhePheTmaAegAegTmaTmaTmaOlamTmaTmaPhePheTmaOlamTmaPheAegPheTmaTmaOlamPheTmaTmaOlamTmaPheOlamTmaTmaTmaTmaOlamAegAegTmaPheTmaPhePheTmaTmaTmaTmaTmaTmaTmaPheAegTmaAegPheAegOlamTmaOlamOlamAegOlamTmaPhe,[0.45518524 0.11931313 0.18229237 0.24320926]
9,38,2.5,PhePheAegTmaTmaOlamTmaTmaOlamTmaTmaPheTmaPheTmaOlamPheOlamPhePheTmaPheTmaAegTmaTmaPheTmaTmaTmaTmaOlamAegOlamPheAegPheOlamPheTmaTmaOlamTmaTmaTmaPhePheTmaPhePheTmaTmaOlamOlamTmaTmaTmaTmaAegPhePheOlamTmaTmaAegTmaTmaTmaAegTma,[0.48270027 0.09261987 0.18194031 0.24273955]
10,38,2.5,OlamTmaOlamTmaOlamTmaTmaPheOlamOlamOlamPheOlamTmaTmaPheTmaTmaTmaTmaOlamTmaTmaTmaPheAegTmaTmaAegPhePheTmaTmaAegTmaPheTmaPhePheTmaTmaAegPhePheTmaPheTmaAegTmaAegTmaOlamTmaPhePheOlamPheTmaOlamTmaPhePheTmaTmaOlamPheOlamAegPheAeg,[0.42140907 0.10473218 0.19001769 0.28384106]
11,38,2.5,OlamPheTmaPhePhePheTmaOlamOlamPheTmaOlamPheOlamTmaTmaAegOlamTmaTmaPhePhePheTmaAegPheTmaTmaPheTmaPheTmaOlamTmaTmaTmaTmaPhePheAegTmaAegTmaPheTmaTmaPheTmaTmaTmaPhePheTmaTmaPheTmaTmaTmaPhePhePheAegTmaOlamTmaPhePheAegPheTma,[0.46389273 0.08367865 0.2663506  0.18607803]
12,38,2.5,TmaOlamOlamTmaPheTmaTmaPhePheTmaOlamTmaTmaPheOlamTmaTmaTmaPheTmaTmaPhePheAegPheTmaTmaPheOlamTmaOlamPhePhePheOlamAegTmaTmaTmaPheAegTmaTmaPheTmaPhePhePheAegPheTmaTmaTmaTmaOlamPheTmaPheTmaTmaTmaPheTmaTmaTmaPheTmaPhePheOlam,[0.48669538 0.05498077 0.25200684 0.20631701]
13,38,2.5,OlamTmaPheTmaPheAegPheAegTmaTmaPheTmaPheTmaTmaTmaTmaTmaOlamPheTmaPhePheTmaTmaPhePheOlamPheTmaTmaPheTmaTmaPhePheOlamPhePheTmaOlamPheTmaOlamOlamAegPheTmaPhePheTmaTmaTmaPheTmaTmaOlamTmaOlamPheTmaTmaAegPheTmaTmaTmaPhePhePhe,[0.46111639 0.05545189 0.27534679 0.20808492]
14,38,2.5,TmaPheTmaTmaTmaAegPheTmaPhePhePheTmaTmaTmaOlamPhePhePhePheTmaPheTmaAegTmaOlamTmaTmaTmaTmaTmaTmaTmaPheOlamTmaPheTmaTmaOlamTmaOlamTmaPhePhePheTmaAegTmaTmaTmaPheTmaPheTmaTmaTmaPheAegAegPheTmaTmaOlamAegOlamAegOlamTmaOlamAeg,[0.49295132 0.10809924 0.19612661 0.20282284]
